Mean,Std,Min,Max,Skewness,Kurtosis
16.3671478658038,11.9882265989878,-17.1708078215562,28.5703373271384,-0.135251724107057,1.5733862902667
16.9223841307631,11.5642383887858,-17.1708078215562,28.5703373271384,-0.0284507463822078,1.12894370521085
